"indicator_id","indicator","unit","indicator_desc","source_org","source_id","source"
"IE.PPI.WATR.CD","Inversiones en agua y servicios sanitarios con participación privada (US$ a precios actuales)",NA,"Las inversiones en agua y servicios sanitarios con participación privada abarcan los proyectos de infraestructura de agua y servicios sanitarios que hayan llegado a un cierre financiero y presten servicios al público directa o indirectamente. Se excluyen los activos muebles, los incineradores y los proyectos referidos a los residuos sólidos separados. Los tipos de proyectos que se incluyen son los contratos de operación y gestión, los contratos de operación y gestión con grandes gastos de capital, los proyectos totalmente nuevos (en los que una entidad privada o una empresa conjunta público-privada construye y opera nuevas instalaciones) y las desinversiones. Los compromisos de inversión son la suma de las inversiones en instalaciones y en activos del Gobierno. Las inversiones en instalaciones son los recursos que la empresa del proyecto se compromete a invertir durante el período del contrato ya sea en nuevas instalaciones o en la expansión y modernización de las instalaciones preexistentes. Las inversiones en activos del Gobierno son los recursos que gasta la empresa del proyecto para adquirir activos del Gobierno como empresas estatales, derechos para brindar servicios en un área determinada o el uso de espectros específicos de radio. Datos en US$ a precios actuales.","Banco Mundial, Private Participation in Infrastructure Project Database (http://ppi.worldbank.org).",2,"Indicadores del desarrollo mundial"
"IE.PPN.ENGY.CD",NA,NA,NA,NA,2,"Indicadores del desarrollo mundial"
"IE.PPN.ICTI.CD",NA,NA,NA,NA,2,"Indicadores del desarrollo mundial"
"IE.PPN.TRAN.CD",NA,NA,NA,NA,2,"Indicadores del desarrollo mundial"
"IE.PPN.WATR.CD",NA,NA,NA,NA,2,"Indicadores del desarrollo mundial"
"ifrm_al_alot_dfcl_1529",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_3044",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_4564",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_65up",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_all",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_fem",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_male",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_rur",NA,NA,NA,NA,92,NA
"ifrm_al_alot_dfcl_urb",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_1529",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_3044",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_4564",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_65up",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_cogn_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_comm_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_fem",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_hearing_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_male",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_mobile_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_rur",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_seeing_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_selfcare_all",NA,NA,NA,NA,92,NA
"ifrm_any_dfcl_urb",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_1529",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_3044",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_4564",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_65up",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_all",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_fem",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_male",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_rur",NA,NA,NA,NA,92,NA
"ifrm_none_dfcl_urb",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_1529",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_3044",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_4564",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_65up",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_all",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_fem",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_male",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_rur",NA,NA,NA,NA,92,NA
"ifrm_nosome_dfcl_urb",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_1529",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_3044",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_4564",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_65up",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_all",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_fem",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_male",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_rur",NA,NA,NA,NA,92,NA
"ifrm_some_dfcl_urb",NA,NA,NA,NA,92,NA
"IMPCOV",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"IN.AGR.GR.IRRIG.AREA",NA,NA,NA,NA,41,NA
"IN.AGR.YLD.ALL",NA,NA,NA,NA,41,NA
"IN.AGR.YLD.RICE",NA,NA,NA,NA,41,NA
"IN.AGR.YLD.SUGRCANE",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.NOM.INR",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.NOM.USD",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.REAL.INR",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.REAL.INR.GRWTHRAT",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.REAL.USD",NA,NA,NA,NA,41,NA
"IN.EC.GSDP.PERCAP.REAL.USD.GRWTHRAT",NA,NA,NA,NA,41,NA
"IN.EC.POP.GRWTHRAT",NA,NA,NA,NA,41,NA
"IN.EC.POP.GRWTHRAT.RURL",NA,NA,NA,NA,41,NA
"IN.EC.POP.GRWTHRAT.URBN",NA,NA,NA,NA,41,NA
"IN.EC.POP.RURL",NA,NA,NA,NA,41,NA
"IN.EC.POP.RURL.PCT",NA,NA,NA,NA,41,NA
"IN.EC.POP.TOTL",NA,NA,NA,NA,41,NA
"IN.EC.POP.URBN.PCT",NA,NA,NA,NA,41,NA
"IN.EDU.ENROL.GEN",NA,NA,NA,NA,41,NA
"IN.EDU.ENROL.MSLM",NA,NA,NA,NA,41,NA
"IN.EDU.ENROL.OBC",NA,NA,NA,NA,41,NA
"IN.EDU.ENROL.SC",NA,NA,NA,NA,41,NA
"IN.EDU.ENROL.ST",NA,NA,NA,NA,41,NA
"IN.EDU.GR.ENRL.RATIO",NA,NA,NA,NA,41,NA
"IN.EDU.NET.ENRL.RATIO",NA,NA,NA,NA,41,NA
"IN.EDU.PUPIL.TCHR",NA,NA,NA,NA,41,NA
"IN.EDU.TCHR.NUM",NA,NA,NA,NA,41,NA
"IN.EDU.TCHRTRNG.NUM",NA,NA,NA,NA,41,NA
"IN.ENRGY.ELEC.CAP",NA,NA,NA,NA,41,NA
"IN.ENRGY.ELEC.GEN",NA,NA,NA,NA,41,NA
"IN.ENRGY.ELEC.PERCAP.CONSMPN",NA,NA,NA,NA,41,NA
"IN.ENRGY.ELEC.PERCAP.CONSMPN.NONUTLTS",NA,NA,NA,NA,41,NA
"IN.ENRGY.ELEC.PERCAP.CONSMPN.TOTL",NA,NA,NA,NA,41,NA
"IN.ENRGY.GRID.RENEW.CAP",NA,NA,NA,NA,41,NA
"IN.ENRGY.TOWNS.ELECTRFIED.NUM",NA,NA,NA,NA,41,NA
"IN.ENRGY.TOWNS.ELECTRFIED.PERCENT",NA,NA,NA,NA,41,NA
"IN.ENRGY.TOWNS.TOTL",NA,NA,NA,NA,41,NA
"IN.ENRGY.VILLAG.ELECTRFIED",NA,NA,NA,NA,41,NA
"IN.ENRGY.VILLAG.ELECTRFIED.PERCENT",NA,NA,NA,NA,41,NA
"IN.ENRGY.VILLAG.TOTL",NA,NA,NA,NA,41,NA
"IN.ENV.CO2.CONC",NA,NA,NA,NA,41,NA
"IN.ENV.CO2.PERCAP.CONC",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.AGRILAND.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.AGRILAND.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.BUILT.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.BUILT.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.FOREST.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.FOREST.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.OTHFEATURES.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.OTHFEATURES.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.SHORELAND.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.SHORELAND.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WASTELAND.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WASTELAND.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WATERBODIES.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WATERBODIES.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WETLAND.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.COASTALZONE.WETLAND.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.CROPINTENSIT.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.FOREST.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.FOREST.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.GEO.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.GROSS.IRRIG.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.IRRIGTOCROPPED.PCT",NA,NA,NA,NA,41,NA
"IN.ENV.NET.IRRIG.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.NO2.CONC",NA,NA,NA,NA,41,NA
"IN.ENV.NOCULTIVATION.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.OTHR.UNCULTIVABL.AREA",NA,NA,NA,NA,41,NA
"IN.ENV.PM.CONC",NA,NA,NA,NA,41,NA
"IN.ENV.SO2.CONC",NA,NA,NA,NA,41,NA
"IN.FIN.COMMBANK.NUM",NA,NA,NA,NA,41,NA
"IN.FIN.FININCL.INDX",NA,NA,NA,NA,41,NA
"IN.FIN.HH.BNKG.SRVC.RURL",NA,NA,NA,NA,41,NA
"IN.FIN.HH.BNKG.SRVC.TOTL",NA,NA,NA,NA,41,NA
"IN.FIN.HH.BNKG.SRVC.URBN",NA,NA,NA,NA,41,NA
"IN.FIN.HH.RURL",NA,NA,NA,NA,41,NA
"IN.FIN.HH.TOTL",NA,NA,NA,NA,41,NA
"IN.FIN.HH.URBN",NA,NA,NA,NA,41,NA
"IN.FIN.POP.PERBANK",NA,NA,NA,NA,41,NA
"IN.HLTH.AUXNURSE.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.CHC.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.DISTHOSPTL.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.DOCS.PER100K",NA,NA,NA,NA,41,NA
"IN.HLTH.GOVHOSPTL.BEDS.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.GOVHOSPTL.BEDS.PER100K",NA,NA,NA,NA,41,NA
"IN.HLTH.GOVHOSPTL.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.GOVHOSPTL.PER100K",NA,NA,NA,NA,41,NA
"IN.HLTH.HIVDEATH.EST",NA,NA,NA,NA,41,NA
"IN.HLTH.HIVINFECTION.EST",NA,NA,NA,NA,41,NA
"IN.HLTH.HLTHSTAFF.NUM",NA,NA,NA,NA,41,NA
"IN.HLTH.MALARIA.CASES",NA,NA,NA,NA,41,NA
"IN.HLTH.MALARIA.DEATH",NA,NA,NA,NA,41,NA
"IN.HLTH.SUBCTR.NUM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.ELEC.KM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.FRGT.LEAD",NA,NA,NA,NA,41,NA
"IN.IS.RRS.FRGT.RATE",NA,NA,NA,NA,41,NA
"IN.IS.RRS.FRGT.RVENU.NET.TON.KM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.FRGT.SPEED",NA,NA,NA,NA,41,NA
"IN.IS.RRS.FRGT.TONS.ORIG",NA,NA,NA,NA,41,NA
"IN.IS.RRS.LOCO.NO",NA,NA,NA,NA,41,NA
"IN.IS.RRS.LOCO.TRACT.KG3",NA,NA,NA,NA,41,NA
"IN.IS.RRS.PASG.KM.NONSUB",NA,NA,NA,NA,41,NA
"IN.IS.RRS.PASG.KM.SUB",NA,NA,NA,NA,41,NA
"IN.IS.RRS.PASG.KM.TOTL",NA,NA,NA,NA,41,NA
"IN.IS.RRS.RUN.KM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.TOTL.KM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.TRKDENSITY.NTKM",NA,NA,NA,NA,41,NA
"IN.IS.RRS.TRKDENSITY.TRAIN",NA,NA,NA,NA,41,NA
"IN.IS.RRS.WAGN.LEAD",NA,NA,NA,NA,41,NA
"IN.IS.RRS.WAGN.NTKM.PER.WAGNDAY",NA,NA,NA,NA,41,NA
"IN.IS.RRS.WAGN.USAGE",NA,NA,NA,NA,41,NA
"IN.IS.RRS.WAGON.NO",NA,NA,NA,NA,41,NA
"IN.IS.RRSTRKDENSITY.PASG",NA,NA,NA,NA,41,NA
"IN.LABR.LABR.MYS",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.DIPL",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.HSCNDRY",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.MIDDL",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.NOTLITRT",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.PG",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.PRIMRY",NA,NA,NA,NA,41,NA
"IN.LABR.LFPR.TOTL.SCNDRY",NA,NA,NA,NA,41,NA
"IN.POV.ASSETS.LANDMOBILE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HCR.EST.RURL",NA,NA,NA,NA,41,NA
"IN.POV.HCR.EST.TOTL",NA,NA,NA,NA,41,NA
"IN.POV.HCR.EST.URBN",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.COMP.INTERNET.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.COMP.NOINTERNET.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.COMPUTERS.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.LANDLINEPHONE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.MOBILEPHONE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.HH.ASSETS.PHONE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRKNGWATER",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRKNGWATER.AWAY",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRKNGWATER.NEAR",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRKNGWATER.WITHIN",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRNKNGWATER.RURL.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRNKNGWATER.TOTL.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.DRNKNGWATER.URBN.PCT",NA,NA,NA,NA,41,NA
"IN.POV.HH.SLUMS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.HOUSNG.URBN.NUM",NA,NA,NA,NA,41,NA
"IN.POV.INF.MORTRATE",NA,NA,NA,NA,41,NA
"IN.POV.INF.MORTRATE.UNDR5",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.FEMALE",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.MALE",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.RURL",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.SLUMS.FEMALE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.SLUMS.MALE.PCT",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.SLUMS.TOTL.PCT",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.TOTL",NA,NA,NA,NA,41,NA
"IN.POV.LIT.RAT.URBN",NA,NA,NA,NA,41,NA
"IN.POV.LTRIN.POV.AWAY",NA,NA,NA,NA,41,NA
"IN.POV.LTRIN.POV.WITHIN",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.5TO9YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.FEMALE.1TO4YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.FEMALE.5TO9YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.FEMALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.FEMALE.UNDER1YEAR.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.MALE.1TO4YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.MALE.5TO9YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.MALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.MALE.UNDER1YEAR.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.TOTL.1TO4YEARS.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.TOTL.NUM",NA,NA,NA,NA,41,NA
"IN.POV.MIGRNTS.TOTL.UNDER1YEAR.NUM",NA,NA,NA,NA,41,NA
"IN.POV.SLUM.POP.FEMALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.SLUM.POP.MALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.SLUM.POP.TOTL.NUM",NA,NA,NA,NA,41,NA
"IN.POV.WORKERS.SLUMS.FEMALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.WORKERS.SLUMS.MALE.NUM",NA,NA,NA,NA,41,NA
"IN.POV.WORKERS.SLUMS.TOTL.NUM",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.NATLHWY.BELOWSTD",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.NATLHWY.DBLLANE",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.NATLHWY.MULTLANE",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.NATLHWY.ONELANESTD",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.NATLHWY.TOTL",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RD.URBN",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RD.URBN.BTCC.SURFACE",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RD.URBN.SURFACED",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RD.URBN.WBM.SURFACE",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RDCRASH.INJURD.NUM",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RDCRASH.NUM",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.RURLRD.DENSIT",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.TRAFDEATH.NUM",NA,NA,NA,NA,41,NA
"IN.TRANSPORT.URBNRD.DENSIT",NA,NA,NA,NA,41,NA
"inactive.t.d",NA,NA,NA,NA,28,NA
"inactive.t.d.1",NA,NA,NA,NA,28,NA
"inactive.t.d.10",NA,NA,NA,NA,28,NA
"inactive.t.d.11",NA,NA,NA,NA,28,NA
"inactive.t.d.12",NA,NA,NA,NA,28,NA
"inactive.t.d.2",NA,NA,NA,NA,28,NA
"inactive.t.d.3",NA,NA,NA,NA,28,NA
"inactive.t.d.4",NA,NA,NA,NA,28,NA
"inactive.t.d.5",NA,NA,NA,NA,28,NA
"inactive.t.d.6",NA,NA,NA,NA,28,NA
"inactive.t.d.7",NA,NA,NA,NA,28,NA
"inactive.t.d.8",NA,NA,NA,NA,28,NA
"inactive.t.d.9",NA,NA,NA,NA,28,NA
"inactive.t.d.s",NA,NA,NA,NA,28,NA
"Internet",NA,NA,NA,NA,28,NA
"internet.1",NA,NA,NA,NA,14,"Estadísticas sobre género"
"internet.10",NA,NA,NA,NA,28,NA
"internet.11",NA,NA,NA,NA,28,NA
"internet.12",NA,NA,NA,NA,28,NA
"internet.2",NA,NA,NA,NA,14,"Estadísticas sobre género"
"internet.3",NA,NA,NA,NA,28,NA
"internet.4",NA,NA,NA,NA,28,NA
"internet.5",NA,NA,NA,NA,28,NA
"internet.6",NA,NA,NA,NA,28,NA
"internet.7",NA,NA,NA,NA,28,NA
"internet.8",NA,NA,NA,NA,28,NA
"internet.9",NA,NA,NA,NA,28,NA
"IP.IDS.NRCT","Solicitudes de diseño industrial, personas no residentes, por recuento",NA,"Industrial design applications are applications to register an industrial design with a national or regional Intellectual Property (IP) offices and designations received by relevant offices through the Hague System. Industrial designs are applied to a wide variety of industrial products and handicrafts. They refer to the ornamental or aesthetic aspects of a useful article, including compositions of lines or colors or any three-dimensional forms that give a special appearance to a product or handicraft. The holder of a registered industrial design has exclusive rights against unauthorized copying or imitation of the design by third parties. Industrial design registrations are valid for a limited period. The term of protection is usually 15 years for most jurisdictions. However, differences in legislation do exist, notably in China (which provides for a 10-year term from the application date). Non-resident application refers to an application filed with the IP office of or acting on behalf of a state or jurisdiction in which the first-named applicant in the application is not domiciled. Design count is used to render application data for industrial applications across offices comparable, as some offices follow a single-class/single-design filing system while other have a multiple class/design filing system.","Organización Mundial de la Propiedad Intelectual (OMPI), base de datos de las estadísticas en www.wipo.int/ipstats/. La Oficina Internacional de la OMPI no asume responsabilidad con respecto a la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IP.IDS.RSCT","Solicitudes de diseño industrial, personas residentes, por recuento",NA,"Industrial design applications are applications to register an industrial design with a national or regional Intellectual Property (IP) offices and designations received by relevant offices through the Hague System. Industrial designs are applied to a wide variety of industrial products and handicrafts. They refer to the ornamental or aesthetic aspects of a useful article, including compositions of lines or colors or any three-dimensional forms that give a special appearance to a product or handicraft. The holder of a registered industrial design has exclusive rights against unauthorized copying or imitation of the design by third parties. Industrial design registrations are valid for a limited period. The term of protection is usually 15 years for most jurisdictions. However, differences in legislation do exist, notably in China (which provides for a 10-year term from the application date). Resident application refers to an application filed with the IP office of or acting on behalf of the state or jurisdiction in which the first-named applicant in the application has residence. Design count is used to render application data for industrial applications across offices comparable, as some offices follow a single-class/single-design filing system while other have a multiple class/design filing system.","Organización Mundial de la Propiedad Intelectual (OMPI), base de datos de las estadísticas en www.wipo.int/ipstats/. La Oficina Internacional de la OMPI no asume responsabilidad con respecto a la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IP.JRN.ARTC.SC","Artículos en publicaciones científicas y técnicas",NA,"Los artículos en publicaciones científicas y técnicas se refieren a la serie de artículos científicos y de ingeniería publicados en los siguientes campos: física, biología, química, matemática, medicina clínica, investigación biomédica, ingeniería y tecnología, y ciencias de la tierra y el espacio.","Fundación Nacional de la Ciencia, indicadores de ciencia e ingeniería.",2,"Indicadores del desarrollo mundial"
"IP.PAT.NRES","Solicitudes de patentes, no residentes",NA,"Solicitudes de patente son las solicitudes de patente presentadas en todo el mundo a través del procedimiento del Tratado de Cooperación en materia de Patentes o en una oficina nacional de patentes por los derechos exclusivos sobre un invento: un producto o proceso que presenta una nueva manera de hacer algo o una nueva solución técnica a un problema. Una patente brinda protección respecto de la invención al dueño de la patente durante un período limitado que suele abarcar 20 años.","Organización Mundial de la Propiedad  Intelectual (OMPI), Indicadores mundiales de propiedad intelectual y www.wipo.int/econ_stat. La Oficina Internacional de la OMPI no  se hace responsable sobre la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IP.PAT.RESD","Solicitudes de patentes, residentes",NA,"Solicitudes de patente son las solicitudes de patente presentadas en todo el mundo a través del procedimiento del Tratado de Cooperación en materia de Patentes o en una oficina nacional de patentes por los derechos exclusivos sobre un invento: un producto o proceso que presenta una nueva manera de hacer algo o una nueva solución técnica a un problema. Una patente brinda protección respecto de la invención al dueño de la patente durante un período limitado que suele abarcar 20 años.","Organización Mundial de la Propiedad  Intelectual (OMPI), Indicadores mundiales de propiedad intelectual y www.wipo.int/econ_stat. La Oficina Internacional de la OMPI no  se hace responsable sobre la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IP.TMK.NRCT","Solicitudes de marca comercial, personas no residentes, por recuento",NA,"Trademark applications filed are applications to register a trademark with a national or regional Intellectual Property (IP) offices and designations received by relevant offices through the Madrid System. A trademark is a distinctive sign which identifies certain goods or services as those produced or provided by a specific person or enterprise. A trademark provides protection to the owner of the mark by ensuring the exclusive right to use it to identify goods or services, or to authorize another to use it in return for payment. The period of protection varies, but a trademark can be renewed indefinitely beyond the time limit on payment of additional fees. Non-resident application refers to an application filed with the IP office of or acting on behalf of a state or jurisdiction in which the first-named applicant in the application is not domiciled. Class count is used to render application data for trademark applications across offices comparable, as some offices follow a single-class/single-design filing system while other have a multiple class/design filing system.","Organización Mundial de la Propiedad Intelectual (OMPI), base de datos de las estadísticas en www.wipo.int/ipstats/. La Oficina Internacional de la OMPI no asume responsabilidad con respecto a la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IP.TMK.RSCT","Solicitudes de marca comercial, personas residentes, por recuento",NA,"Trademark applications filed are applications to register a trademark with a national or regional Intellectual Property (IP) offices and designations received by relevant offices through the Madrid System. A trademark is a distinctive sign which identifies certain goods or services as those produced or provided by a specific person or enterprise. A trademark provides protection to the owner of the mark by ensuring the exclusive right to use it to identify goods or services, or to authorize another to use it in return for payment. The period of protection varies, but a trademark can be renewed indefinitely beyond the time limit on payment of additional fees. Resident application refers to an application filed with the IP office of or acting on behalf of the state or jurisdiction in which the first-named applicant in the application has residence. Class count is used to render application data for trademark applications across offices comparable, as some offices follow a single-class/single-design filing system while other have a multiple class/design filing system.","Organización Mundial de la Propiedad Intelectual (OMPI), base de datos de las estadísticas en www.wipo.int/ipstats/. La Oficina Internacional de la OMPI no asume responsabilidad con respecto a la transformación de estos datos.",2,"Indicadores del desarrollo mundial"
"IPTOTNSKD",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"IPTOTSAKD",NA,NA,NA,NA,15,"Monitor de la Economía Mundial (GEM, por sus siglas en inglés)"
"IQ.CPA.BREG.XQ","Calificación del ámbito regulador empresarial  de la CPIA (1=bajo a 6=alto)",NA,"El ámbito regulador empresarial evalúa el grado en que los entornos legales, reglamentarios y de políticas promueven o dificultan que las empresas privadas inviertan, creen puestos de trabajo y se  tornen más productivas.","Grupo del Banco Mundial, base de datos de la CPIA (http://www.worldbank.org/ida).",2,"Indicadores del desarrollo mundial"
